"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ Slovenia (SI)","Generation - Solar  [MW] Intraday / Slovenia (SI)","Generation - Solar  [MW] Current / Slovenia (SI)"
"07.12.2022 07:00 - 07.12.2022 08:00","0","N/A","0"
"07.12.2022 08:00 - 07.12.2022 09:00","5","N/A","6"
"07.12.2022 09:00 - 07.12.2022 10:00","13","N/A","16"
"07.12.2022 10:00 - 07.12.2022 11:00","21","N/A","27"
"07.12.2022 11:00 - 07.12.2022 12:00","27","N/A","30"
"07.12.2022 12:00 - 07.12.2022 13:00","25","N/A","26"
"07.12.2022 13:00 - 07.12.2022 14:00","19","N/A","20"
"07.12.2022 14:00 - 07.12.2022 15:00","9","N/A","10"
"07.12.2022 15:00 - 07.12.2022 16:00","2","N/A","2"
"07.12.2022 16:00 - 07.12.2022 17:00","0","N/A","0"
"07.12.2022 17:00 - 07.12.2022 18:00","0","N/A","0"
"07.12.2022 18:00 - 07.12.2022 19:00","0","N/A","0"
"07.12.2022 19:00 - 07.12.2022 20:00","0","N/A","0"
"07.12.2022 20:00 - 07.12.2022 21:00","0","N/A","0"
"07.12.2022 21:00 - 07.12.2022 22:00","0","N/A","0"
"07.12.2022 22:00 - 07.12.2022 23:00","0","N/A","0"
"07.12.2022 23:00 - 08.12.2022 00:00","0","N/A","0"
"08.12.2022 00:00 - 08.12.2022 01:00","0","N/A","0"
"08.12.2022 01:00 - 08.12.2022 02:00","0","N/A","0"
"08.12.2022 02:00 - 08.12.2022 03:00","0","N/A","0"
"08.12.2022 03:00 - 08.12.2022 04:00","0","N/A","0"
"08.12.2022 04:00 - 08.12.2022 05:00","0","N/A","0"
"08.12.2022 05:00 - 08.12.2022 06:00","0","N/A","0"
"08.12.2022 06:00 - 08.12.2022 07:00","0","N/A","0"
"08.12.2022 07:00 - 08.12.2022 08:00","0","N/A","0"
"08.12.2022 08:00 - 08.12.2022 09:00","3","N/A","4"
"08.12.2022 09:00 - 08.12.2022 10:00","9","N/A","10"
"08.12.2022 10:00 - 08.12.2022 11:00","14","N/A","15"
"08.12.2022 11:00 - 08.12.2022 12:00","17","N/A","15"
"08.12.2022 12:00 - 08.12.2022 13:00","18","N/A","15"
"08.12.2022 13:00 - 08.12.2022 14:00","15","N/A","12"
"08.12.2022 14:00 - 08.12.2022 15:00","9","N/A","6"
"08.12.2022 15:00 - 08.12.2022 16:00","2","N/A","2"
"08.12.2022 16:00 - 08.12.2022 17:00","0","N/A","0"
"08.12.2022 17:00 - 08.12.2022 18:00","0","N/A","0"
"08.12.2022 18:00 - 08.12.2022 19:00","0","N/A","0"
"08.12.2022 19:00 - 08.12.2022 20:00","0","N/A","0"
"08.12.2022 20:00 - 08.12.2022 21:00","0","N/A","0"
"08.12.2022 21:00 - 08.12.2022 22:00","0","N/A","0"
"08.12.2022 22:00 - 08.12.2022 23:00","0","N/A","0"
"08.12.2022 23:00 - 09.12.2022 00:00","0","N/A","0"
"09.12.2022 00:00 - 09.12.2022 01:00","0","N/A","0"
"09.12.2022 01:00 - 09.12.2022 02:00","0","N/A","0"
"09.12.2022 02:00 - 09.12.2022 03:00","0","N/A","0"
"09.12.2022 03:00 - 09.12.2022 04:00","0","N/A","0"
"09.12.2022 04:00 - 09.12.2022 05:00","0","N/A","0"
"09.12.2022 05:00 - 09.12.2022 06:00","0","N/A","0"
"09.12.2022 06:00 - 09.12.2022 07:00","0","N/A","0"
"09.12.2022 07:00 - 09.12.2022 08:00","0","N/A","0"
"09.12.2022 08:00 - 09.12.2022 09:00","2","N/A","2"
"09.12.2022 09:00 - 09.12.2022 10:00","4","N/A","6"
"09.12.2022 10:00 - 09.12.2022 11:00","7","N/A","8"
"09.12.2022 11:00 - 09.12.2022 12:00","8","N/A","8"
"09.12.2022 12:00 - 09.12.2022 13:00","7","N/A","7"
"09.12.2022 13:00 - 09.12.2022 14:00","5","N/A","6"
"09.12.2022 14:00 - 09.12.2022 15:00","3","N/A","3"
"09.12.2022 15:00 - 09.12.2022 16:00","1","N/A","1"
"09.12.2022 16:00 - 09.12.2022 17:00","0","N/A","0"
"09.12.2022 17:00 - 09.12.2022 18:00","0","N/A","0"
"09.12.2022 18:00 - 09.12.2022 19:00","0","N/A","0"
"09.12.2022 19:00 - 09.12.2022 20:00","0","N/A","0"
"09.12.2022 20:00 - 09.12.2022 21:00","0","N/A","0"
"09.12.2022 21:00 - 09.12.2022 22:00","0","N/A","0"
"09.12.2022 22:00 - 09.12.2022 23:00","0","N/A","0"
"09.12.2022 23:00 - 10.12.2022 00:00","0","N/A","0"
"10.12.2022 00:00 - 10.12.2022 01:00","0","N/A","0"
"10.12.2022 01:00 - 10.12.2022 02:00","0","N/A","0"
"10.12.2022 02:00 - 10.12.2022 03:00","0","N/A","0"
"10.12.2022 03:00 - 10.12.2022 04:00","0","N/A","0"
"10.12.2022 04:00 - 10.12.2022 05:00","0","N/A","0"
"10.12.2022 05:00 - 10.12.2022 06:00","0","N/A","0"
"10.12.2022 06:00 - 10.12.2022 07:00","0","N/A","0"
"10.12.2022 07:00 - 10.12.2022 08:00","0","N/A","0"
"10.12.2022 08:00 - 10.12.2022 09:00","3","N/A","2"
"10.12.2022 09:00 - 10.12.2022 10:00","7","N/A","5"
"10.12.2022 10:00 - 10.12.2022 11:00","10","N/A","8"
"10.12.2022 11:00 - 10.12.2022 12:00","11","N/A","12"
"10.12.2022 12:00 - 10.12.2022 13:00","8","N/A","12"
"10.12.2022 13:00 - 10.12.2022 14:00","7","N/A","9"
"10.12.2022 14:00 - 10.12.2022 15:00","4","N/A","5"
"10.12.2022 15:00 - 10.12.2022 16:00","1","N/A","1"
"10.12.2022 16:00 - 10.12.2022 17:00","0","N/A","0"
"10.12.2022 17:00 - 10.12.2022 18:00","0","N/A","0"
"10.12.2022 18:00 - 10.12.2022 19:00","0","N/A","0"
"10.12.2022 19:00 - 10.12.2022 20:00","0","N/A","0"
"10.12.2022 20:00 - 10.12.2022 21:00","0","N/A","0"
"10.12.2022 21:00 - 10.12.2022 22:00","0","N/A","0"
"10.12.2022 22:00 - 10.12.2022 23:00","0","N/A","0"
"10.12.2022 23:00 - 11.12.2022 00:00","0","N/A","0"
"11.12.2022 00:00 - 11.12.2022 01:00","0","N/A","0"
"11.12.2022 01:00 - 11.12.2022 02:00","0","N/A","0"
"11.12.2022 02:00 - 11.12.2022 03:00","0","N/A","0"
"11.12.2022 03:00 - 11.12.2022 04:00","0","N/A","0"
"11.12.2022 04:00 - 11.12.2022 05:00","0","N/A","0"
"11.12.2022 05:00 - 11.12.2022 06:00","0","N/A","0"
"11.12.2022 06:00 - 11.12.2022 07:00","0","N/A","0"
"11.12.2022 07:00 - 11.12.2022 08:00","0","N/A","0"
"11.12.2022 08:00 - 11.12.2022 09:00","3","N/A","3"
"11.12.2022 09:00 - 11.12.2022 10:00","9","N/A","9"
"11.12.2022 10:00 - 11.12.2022 11:00","14","N/A","15"
"11.12.2022 11:00 - 11.12.2022 12:00","19","N/A","19"
"11.12.2022 12:00 - 11.12.2022 13:00","17","N/A","17"
"11.12.2022 13:00 - 11.12.2022 14:00","14","N/A","15"
"11.12.2022 14:00 - 11.12.2022 15:00","8","N/A","8"
"11.12.2022 15:00 - 11.12.2022 16:00","2","N/A","2"
"11.12.2022 16:00 - 11.12.2022 17:00","0","N/A","0"
"11.12.2022 17:00 - 11.12.2022 18:00","0","N/A","0"
"11.12.2022 18:00 - 11.12.2022 19:00","0","N/A","0"
"11.12.2022 19:00 - 11.12.2022 20:00","0","N/A","0"
"11.12.2022 20:00 - 11.12.2022 21:00","0","N/A","0"
"11.12.2022 21:00 - 11.12.2022 22:00","0","N/A","0"
"11.12.2022 22:00 - 11.12.2022 23:00","0","N/A","0"
"11.12.2022 23:00 - 12.12.2022 00:00","0","N/A","0"
"12.12.2022 00:00 - 12.12.2022 01:00","0","N/A","0"
"12.12.2022 01:00 - 12.12.2022 02:00","0","N/A","0"
"12.12.2022 02:00 - 12.12.2022 03:00","0","N/A","0"
"12.12.2022 03:00 - 12.12.2022 04:00","0","N/A","0"
"12.12.2022 04:00 - 12.12.2022 05:00","0","N/A","0"
"12.12.2022 05:00 - 12.12.2022 06:00","0","N/A","0"
"12.12.2022 06:00 - 12.12.2022 07:00","0","N/A","0"
"12.12.2022 07:00 - 12.12.2022 08:00","0","N/A","0"
"12.12.2022 08:00 - 12.12.2022 09:00","7","N/A","6"
"12.12.2022 09:00 - 12.12.2022 10:00","20","N/A","15"
"12.12.2022 10:00 - 12.12.2022 11:00","33","N/A","24"
"12.12.2022 11:00 - 12.12.2022 12:00","45","N/A","33"
"12.12.2022 12:00 - 12.12.2022 13:00","46","N/A","33"
"12.12.2022 13:00 - 12.12.2022 14:00","38","N/A","28"
"12.12.2022 14:00 - 12.12.2022 15:00","20","N/A","15"
"12.12.2022 15:00 - 12.12.2022 16:00","4","N/A","3"
"12.12.2022 16:00 - 12.12.2022 17:00","0","N/A","0"
"12.12.2022 17:00 - 12.12.2022 18:00","0","N/A","0"
"12.12.2022 18:00 - 12.12.2022 19:00","0","N/A","0"
"12.12.2022 19:00 - 12.12.2022 20:00","0","N/A","0"
"12.12.2022 20:00 - 12.12.2022 21:00","0","N/A","0"
"12.12.2022 21:00 - 12.12.2022 22:00","0","N/A","0"
"12.12.2022 22:00 - 12.12.2022 23:00","0","N/A","0"
"12.12.2022 23:00 - 13.12.2022 00:00","0","N/A","0"
"13.12.2022 00:00 - 13.12.2022 01:00","0","N/A","0"
"13.12.2022 01:00 - 13.12.2022 02:00","0","N/A","0"
"13.12.2022 02:00 - 13.12.2022 03:00","0","N/A","0"
"13.12.2022 03:00 - 13.12.2022 04:00","0","N/A","0"
"13.12.2022 04:00 - 13.12.2022 05:00","0","N/A","0"
"13.12.2022 05:00 - 13.12.2022 06:00","0","N/A","0"
"13.12.2022 06:00 - 13.12.2022 07:00","0","N/A","0"
"13.12.2022 07:00 - 13.12.2022 08:00","0","N/A","0"
"13.12.2022 08:00 - 13.12.2022 09:00","3","N/A","4"
"13.12.2022 09:00 - 13.12.2022 10:00","9","N/A","12"
"13.12.2022 10:00 - 13.12.2022 11:00","14","N/A","19"
"13.12.2022 11:00 - 13.12.2022 12:00","18","N/A","25"
"13.12.2022 12:00 - 13.12.2022 13:00","18","N/A","26"
"13.12.2022 13:00 - 13.12.2022 14:00","15","N/A","21"
"13.12.2022 14:00 - 13.12.2022 15:00","8","N/A","12"
"13.12.2022 15:00 - 13.12.2022 16:00","2","N/A","2"
"13.12.2022 16:00 - 13.12.2022 17:00","0","N/A","0"
"13.12.2022 17:00 - 13.12.2022 18:00","0","N/A","0"
"13.12.2022 18:00 - 13.12.2022 19:00","0","N/A","0"
"13.12.2022 19:00 - 13.12.2022 20:00","0","N/A","0"
"13.12.2022 20:00 - 13.12.2022 21:00","0","N/A","0"
"13.12.2022 21:00 - 13.12.2022 22:00","0","N/A","0"
"13.12.2022 22:00 - 13.12.2022 23:00","0","N/A","0"
"13.12.2022 23:00 - 14.12.2022 00:00","0","N/A","0"
"14.12.2022 00:00 - 14.12.2022 01:00","0","N/A","0"
"14.12.2022 01:00 - 14.12.2022 02:00","0","N/A","0"
"14.12.2022 02:00 - 14.12.2022 03:00","0","N/A","0"
"14.12.2022 03:00 - 14.12.2022 04:00","0","N/A","0"
"14.12.2022 04:00 - 14.12.2022 05:00","0","N/A","0"
"14.12.2022 05:00 - 14.12.2022 06:00","0","N/A","0"
"14.12.2022 06:00 - 14.12.2022 07:00","0","N/A","0"
"14.12.2022 07:00 - 14.12.2022 08:00","0","N/A","0"
"14.12.2022 08:00 - 14.12.2022 09:00","3","N/A","2"
"14.12.2022 09:00 - 14.12.2022 10:00","8","N/A","7"
"14.12.2022 10:00 - 14.12.2022 11:00","14","N/A","13"
"14.12.2022 11:00 - 14.12.2022 12:00","20","N/A","18"
"14.12.2022 12:00 - 14.12.2022 13:00","21","N/A","19"
"14.12.2022 13:00 - 14.12.2022 14:00","17","N/A","16"
"14.12.2022 14:00 - 14.12.2022 15:00","10","N/A","9"
"14.12.2022 15:00 - 14.12.2022 16:00","2","N/A","2"
"14.12.2022 16:00 - 14.12.2022 17:00","0","N/A","0"
"14.12.2022 17:00 - 14.12.2022 18:00","0","N/A","0"
"14.12.2022 18:00 - 14.12.2022 19:00","0","N/A","0"
"14.12.2022 19:00 - 14.12.2022 20:00","0","N/A","0"
"14.12.2022 20:00 - 14.12.2022 21:00","0","N/A","0"
"14.12.2022 21:00 - 14.12.2022 22:00","0","N/A","0"
"14.12.2022 22:00 - 14.12.2022 23:00","0","N/A","0"
"14.12.2022 23:00 - 15.12.2022 00:00","0","N/A","0"
"15.12.2022 00:00 - 15.12.2022 01:00","0","N/A","0"
"15.12.2022 01:00 - 15.12.2022 02:00","0","N/A","0"
"15.12.2022 02:00 - 15.12.2022 03:00","0","N/A","0"
"15.12.2022 03:00 - 15.12.2022 04:00","0","N/A","0"
"15.12.2022 04:00 - 15.12.2022 05:00","0","N/A","0"
"15.12.2022 05:00 - 15.12.2022 06:00","0","N/A","0"
"15.12.2022 06:00 - 15.12.2022 07:00","0","N/A","0"
"15.12.2022 07:00 - 15.12.2022 08:00","0","N/A","0"
"15.12.2022 08:00 - 15.12.2022 09:00","3","N/A","3"
"15.12.2022 09:00 - 15.12.2022 10:00","10","N/A","10"
"15.12.2022 10:00 - 15.12.2022 11:00","17","N/A","16"
"15.12.2022 11:00 - 15.12.2022 12:00","21","N/A","20"
"15.12.2022 12:00 - 15.12.2022 13:00","18","N/A","19"
"15.12.2022 13:00 - 15.12.2022 14:00","13","N/A","14"
"15.12.2022 14:00 - 15.12.2022 15:00","7","N/A","7"
"15.12.2022 15:00 - 15.12.2022 16:00","1","N/A","1"
"15.12.2022 16:00 - 15.12.2022 17:00","0","N/A","0"
"15.12.2022 17:00 - 15.12.2022 18:00","0","N/A","0"
"15.12.2022 18:00 - 15.12.2022 19:00","0","N/A","0"
"15.12.2022 19:00 - 15.12.2022 20:00","0","N/A","0"
"15.12.2022 20:00 - 15.12.2022 21:00","0","N/A","0"
"15.12.2022 21:00 - 15.12.2022 22:00","0","N/A","0"
"15.12.2022 22:00 - 15.12.2022 23:00","0","N/A","0"
"15.12.2022 23:00 - 16.12.2022 00:00","0","N/A","0"
"16.12.2022 00:00 - 16.12.2022 01:00","0","N/A","0"
"16.12.2022 01:00 - 16.12.2022 02:00","0","N/A","0"
"16.12.2022 02:00 - 16.12.2022 03:00","0","N/A","0"
"16.12.2022 03:00 - 16.12.2022 04:00","0","N/A","0"
"16.12.2022 04:00 - 16.12.2022 05:00","0","N/A","0"
"16.12.2022 05:00 - 16.12.2022 06:00","0","N/A","0"
"16.12.2022 06:00 - 16.12.2022 07:00","0","N/A","0"
"16.12.2022 07:00 - 16.12.2022 08:00","0","N/A","0"
"16.12.2022 08:00 - 16.12.2022 09:00","2","N/A","2"
"16.12.2022 09:00 - 16.12.2022 10:00","5","N/A","5"
"16.12.2022 10:00 - 16.12.2022 11:00","7","N/A","6"
"16.12.2022 11:00 - 16.12.2022 12:00","8","N/A","7"
"16.12.2022 12:00 - 16.12.2022 13:00","9","N/A","7"
"16.12.2022 13:00 - 16.12.2022 14:00","7","N/A","5"
"16.12.2022 14:00 - 16.12.2022 15:00","4","N/A","3"
"16.12.2022 15:00 - 16.12.2022 16:00","1","N/A","1"
"16.12.2022 16:00 - 16.12.2022 17:00","0","N/A","0"
"16.12.2022 17:00 - 16.12.2022 18:00","0","N/A","0"
"16.12.2022 18:00 - 16.12.2022 19:00","0","N/A","0"
"16.12.2022 19:00 - 16.12.2022 20:00","0","N/A","0"
"16.12.2022 20:00 - 16.12.2022 21:00","0","N/A","0"
"16.12.2022 21:00 - 16.12.2022 22:00","0","N/A","0"
"16.12.2022 22:00 - 16.12.2022 23:00","0","N/A","0"
"16.12.2022 23:00 - 17.12.2022 00:00","0","N/A","0"
"17.12.2022 00:00 - 17.12.2022 01:00","0","N/A","0"
"17.12.2022 01:00 - 17.12.2022 02:00","0","N/A","0"
"17.12.2022 02:00 - 17.12.2022 03:00","0","N/A","0"
"17.12.2022 03:00 - 17.12.2022 04:00","0","N/A","0"
"17.12.2022 04:00 - 17.12.2022 05:00","0","N/A","0"
"17.12.2022 05:00 - 17.12.2022 06:00","0","N/A","0"
"17.12.2022 06:00 - 17.12.2022 07:00","0","N/A","0"
"17.12.2022 07:00 - 17.12.2022 08:00","0","N/A","0"
"17.12.2022 08:00 - 17.12.2022 09:00","2","N/A","2"
"17.12.2022 09:00 - 17.12.2022 10:00","7","N/A","7"
"17.12.2022 10:00 - 17.12.2022 11:00","10","N/A","10"
"17.12.2022 11:00 - 17.12.2022 12:00","14","N/A","13"
"17.12.2022 12:00 - 17.12.2022 13:00","16","N/A","16"
"17.12.2022 13:00 - 17.12.2022 14:00","14","N/A","15"
"17.12.2022 14:00 - 17.12.2022 15:00","9","N/A","10"
"17.12.2022 15:00 - 17.12.2022 16:00","2","N/A","3"
"17.12.2022 16:00 - 17.12.2022 17:00","0","N/A","0"
"17.12.2022 17:00 - 17.12.2022 18:00","0","N/A","0"
"17.12.2022 18:00 - 17.12.2022 19:00","0","N/A","0"
"17.12.2022 19:00 - 17.12.2022 20:00","0","N/A","0"
"17.12.2022 20:00 - 17.12.2022 21:00","0","N/A","0"
"17.12.2022 21:00 - 17.12.2022 22:00","0","N/A","0"
"17.12.2022 22:00 - 17.12.2022 23:00","0","N/A","0"
"17.12.2022 23:00 - 18.12.2022 00:00","0","N/A","0"
"18.12.2022 00:00 - 18.12.2022 01:00","0","N/A","0"
"18.12.2022 01:00 - 18.12.2022 02:00","0","N/A","0"
"18.12.2022 02:00 - 18.12.2022 03:00","0","N/A","0"
"18.12.2022 03:00 - 18.12.2022 04:00","0","N/A","0"
"18.12.2022 04:00 - 18.12.2022 05:00","0","N/A","0"
"18.12.2022 05:00 - 18.12.2022 06:00","0","N/A","0"
"18.12.2022 06:00 - 18.12.2022 07:00","1","N/A","1"
"18.12.2022 07:00 - 18.12.2022 08:00","1","N/A","1"
"18.12.2022 08:00 - 18.12.2022 09:00","6","N/A","5"
"18.12.2022 09:00 - 18.12.2022 10:00","17","N/A","15"
"18.12.2022 10:00 - 18.12.2022 11:00","28","N/A","27"
"18.12.2022 11:00 - 18.12.2022 12:00","35","N/A","35"
"18.12.2022 12:00 - 18.12.2022 13:00","35","N/A","34"
"18.12.2022 13:00 - 18.12.2022 14:00","28","N/A","29"
"18.12.2022 14:00 - 18.12.2022 15:00","17","N/A","17"
"18.12.2022 15:00 - 18.12.2022 16:00","5","N/A","5"
"18.12.2022 16:00 - 18.12.2022 17:00","1","N/A","1"
"18.12.2022 17:00 - 18.12.2022 18:00","1","N/A","1"
"18.12.2022 18:00 - 18.12.2022 19:00","0","N/A","0"
"18.12.2022 19:00 - 18.12.2022 20:00","0","N/A","0"
"18.12.2022 20:00 - 18.12.2022 21:00","0","N/A","0"
"18.12.2022 21:00 - 18.12.2022 22:00","0","N/A","0"
"18.12.2022 22:00 - 18.12.2022 23:00","0","N/A","0"
"18.12.2022 23:00 - 19.12.2022 00:00","0","N/A","0"
"19.12.2022 00:00 - 19.12.2022 01:00","0","N/A","0"
"19.12.2022 01:00 - 19.12.2022 02:00","0","N/A","0"
"19.12.2022 02:00 - 19.12.2022 03:00","0","N/A","0"
"19.12.2022 03:00 - 19.12.2022 04:00","0","N/A","0"
"19.12.2022 04:00 - 19.12.2022 05:00","0","N/A","0"
"19.12.2022 05:00 - 19.12.2022 06:00","0","N/A","0"
"19.12.2022 06:00 - 19.12.2022 07:00","0","N/A","0"
"19.12.2022 07:00 - 19.12.2022 08:00","1","N/A","1"
"19.12.2022 08:00 - 19.12.2022 09:00","4","N/A","4"
"19.12.2022 09:00 - 19.12.2022 10:00","12","N/A","10"
"19.12.2022 10:00 - 19.12.2022 11:00","22","N/A","17"
"19.12.2022 11:00 - 19.12.2022 12:00","30","N/A","21"
"19.12.2022 12:00 - 19.12.2022 13:00","27","N/A","20"
"19.12.2022 13:00 - 19.12.2022 14:00","22","N/A","17"
"19.12.2022 14:00 - 19.12.2022 15:00","13","N/A","11"
"19.12.2022 15:00 - 19.12.2022 16:00","4","N/A","3"
"19.12.2022 16:00 - 19.12.2022 17:00","1","N/A","1"
"19.12.2022 17:00 - 19.12.2022 18:00","1","N/A","1"
"19.12.2022 18:00 - 19.12.2022 19:00","0","N/A","0"
"19.12.2022 19:00 - 19.12.2022 20:00","0","N/A","0"
"19.12.2022 20:00 - 19.12.2022 21:00","0","N/A","0"
"19.12.2022 21:00 - 19.12.2022 22:00","0","N/A","0"
"19.12.2022 22:00 - 19.12.2022 23:00","0","N/A","0"
"19.12.2022 23:00 - 20.12.2022 00:00","0","N/A","0"
"20.12.2022 00:00 - 20.12.2022 01:00","0","N/A","0"
"20.12.2022 01:00 - 20.12.2022 02:00","0","N/A","0"
"20.12.2022 02:00 - 20.12.2022 03:00","0","N/A","0"
"20.12.2022 03:00 - 20.12.2022 04:00","0","N/A","0"
"20.12.2022 04:00 - 20.12.2022 05:00","0","N/A","0"
"20.12.2022 05:00 - 20.12.2022 06:00","0","N/A","0"
"20.12.2022 06:00 - 20.12.2022 07:00","0","N/A","1"
"20.12.2022 07:00 - 20.12.2022 08:00","1","N/A","1"
"20.12.2022 08:00 - 20.12.2022 09:00","4","N/A","4"
"20.12.2022 09:00 - 20.12.2022 10:00","11","N/A","10"
"20.12.2022 10:00 - 20.12.2022 11:00","19","N/A","17"
"20.12.2022 11:00 - 20.12.2022 12:00","24","N/A","21"
"20.12.2022 12:00 - 20.12.2022 13:00","22","N/A","19"
"20.12.2022 13:00 - 20.12.2022 14:00","18","N/A","14"
"20.12.2022 14:00 - 20.12.2022 15:00","11","N/A","9"
"20.12.2022 15:00 - 20.12.2022 16:00","3","N/A","2"
"20.12.2022 16:00 - 20.12.2022 17:00","1","N/A","1"
"20.12.2022 17:00 - 20.12.2022 18:00","1","N/A","0"
"20.12.2022 18:00 - 20.12.2022 19:00","0","N/A","0"
"20.12.2022 19:00 - 20.12.2022 20:00","0","N/A","0"
"20.12.2022 20:00 - 20.12.2022 21:00","0","N/A","0"
"20.12.2022 21:00 - 20.12.2022 22:00","0","N/A","0"
"20.12.2022 22:00 - 20.12.2022 23:00","0","N/A","0"
"20.12.2022 23:00 - 21.12.2022 00:00","0","N/A","0"
"21.12.2022 00:00 - 21.12.2022 01:00","0","N/A","0"
"21.12.2022 01:00 - 21.12.2022 02:00","0","N/A","0"
"21.12.2022 02:00 - 21.12.2022 03:00","0","N/A","0"
"21.12.2022 03:00 - 21.12.2022 04:00","0","N/A","0"
"21.12.2022 04:00 - 21.12.2022 05:00","0","N/A","0"
"21.12.2022 05:00 - 21.12.2022 06:00","0","N/A","0"
"21.12.2022 06:00 - 21.12.2022 07:00","0","N/A","0"
"21.12.2022 07:00 - 21.12.2022 08:00","0","N/A","0"
"21.12.2022 08:00 - 21.12.2022 09:00","3","N/A","3"
"21.12.2022 09:00 - 21.12.2022 10:00","8","N/A","7"
"21.12.2022 10:00 - 21.12.2022 11:00","14","N/A","13"
"21.12.2022 11:00 - 21.12.2022 12:00","17","N/A","19"
"21.12.2022 12:00 - 21.12.2022 13:00","17","N/A","18"
"21.12.2022 13:00 - 21.12.2022 14:00","16","N/A","16"
"21.12.2022 14:00 - 21.12.2022 15:00","10","N/A","9"
"21.12.2022 15:00 - 21.12.2022 16:00","3","N/A","3"
"21.12.2022 16:00 - 21.12.2022 17:00","1","N/A","1"
"21.12.2022 17:00 - 21.12.2022 18:00","0","N/A","0"
"21.12.2022 18:00 - 21.12.2022 19:00","0","N/A","0"
"21.12.2022 19:00 - 21.12.2022 20:00","0","N/A","0"
"21.12.2022 20:00 - 21.12.2022 21:00","0","N/A","0"
"21.12.2022 21:00 - 21.12.2022 22:00","0","N/A","0"
"21.12.2022 22:00 - 21.12.2022 23:00","0","N/A","0"
"21.12.2022 23:00 - 22.12.2022 00:00","0","N/A","0"
"22.12.2022 00:00 - 22.12.2022 01:00","0","N/A","0"
"22.12.2022 01:00 - 22.12.2022 02:00","0","N/A","0"
"22.12.2022 02:00 - 22.12.2022 03:00","0","N/A","0"
"22.12.2022 03:00 - 22.12.2022 04:00","0","N/A","0"
"22.12.2022 04:00 - 22.12.2022 05:00","0","N/A","0"
"22.12.2022 05:00 - 22.12.2022 06:00","0","N/A","0"
"22.12.2022 06:00 - 22.12.2022 07:00","0","N/A","0"
"22.12.2022 07:00 - 22.12.2022 08:00","0","N/A","0"
"22.12.2022 08:00 - 22.12.2022 09:00","3","N/A","3"
"22.12.2022 09:00 - 22.12.2022 10:00","10","N/A","9"
"22.12.2022 10:00 - 22.12.2022 11:00","18","N/A","16"
"22.12.2022 11:00 - 22.12.2022 12:00","23","N/A","21"
"22.12.2022 12:00 - 22.12.2022 13:00","21","N/A","20"
"22.12.2022 13:00 - 22.12.2022 14:00","20","N/A","16"
"22.12.2022 14:00 - 22.12.2022 15:00","12","N/A","10"
"22.12.2022 15:00 - 22.12.2022 16:00","3","N/A","3"
"22.12.2022 16:00 - 22.12.2022 17:00","1","N/A","1"
"22.12.2022 17:00 - 22.12.2022 18:00","1","N/A","0"
"22.12.2022 18:00 - 22.12.2022 19:00","0","N/A","0"
"22.12.2022 19:00 - 22.12.2022 20:00","0","N/A","0"
"22.12.2022 20:00 - 22.12.2022 21:00","0","N/A","0"
"22.12.2022 21:00 - 22.12.2022 22:00","0","N/A","0"
"22.12.2022 22:00 - 22.12.2022 23:00","0","N/A","0"
"22.12.2022 23:00 - 23.12.2022 00:00","0","N/A","0"
"23.12.2022 00:00 - 23.12.2022 01:00","0","N/A","0"
"23.12.2022 01:00 - 23.12.2022 02:00","0","N/A","0"
"23.12.2022 02:00 - 23.12.2022 03:00","0","N/A","0"
"23.12.2022 03:00 - 23.12.2022 04:00","0","N/A","0"
"23.12.2022 04:00 - 23.12.2022 05:00","0","N/A","0"
"23.12.2022 05:00 - 23.12.2022 06:00","0","N/A","0"
"23.12.2022 06:00 - 23.12.2022 07:00","0","N/A","0"
"23.12.2022 07:00 - 23.12.2022 08:00","1","N/A","0"
"23.12.2022 08:00 - 23.12.2022 09:00","5","N/A","4"
"23.12.2022 09:00 - 23.12.2022 10:00","14","N/A","14"
"23.12.2022 10:00 - 23.12.2022 11:00","26","N/A","29"
"23.12.2022 11:00 - 23.12.2022 12:00","31","N/A","36"
"23.12.2022 12:00 - 23.12.2022 13:00","25","N/A","30"
"23.12.2022 13:00 - 23.12.2022 14:00","18","N/A","22"
"23.12.2022 14:00 - 23.12.2022 15:00","10","N/A","12"
"23.12.2022 15:00 - 23.12.2022 16:00","3","N/A","4"
"23.12.2022 16:00 - 23.12.2022 17:00","1","N/A","1"
"23.12.2022 17:00 - 23.12.2022 18:00","0","N/A","1"
"23.12.2022 18:00 - 23.12.2022 19:00","0","N/A","0"
"23.12.2022 19:00 - 23.12.2022 20:00","0","N/A","0"
"23.12.2022 20:00 - 23.12.2022 21:00","0","N/A","0"
"23.12.2022 21:00 - 23.12.2022 22:00","0","N/A","0"
"23.12.2022 22:00 - 23.12.2022 23:00","0","N/A","0"
"23.12.2022 23:00 - 24.12.2022 00:00","0","N/A","0"
"24.12.2022 00:00 - 24.12.2022 01:00","0","N/A","0"
"24.12.2022 01:00 - 24.12.2022 02:00","0","N/A","0"
"24.12.2022 02:00 - 24.12.2022 03:00","0","N/A","0"
"24.12.2022 03:00 - 24.12.2022 04:00","0","N/A","0"
"24.12.2022 04:00 - 24.12.2022 05:00","0","N/A","0"
"24.12.2022 05:00 - 24.12.2022 06:00","0","N/A","0"
"24.12.2022 06:00 - 24.12.2022 07:00","0","N/A","0"
