"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Intraday Period (CET/CEST)","Energy Price (EUR/MWh)"
"11/05/2022 20:00:00 - 11/05/2022 21:00:00","BZN|HU","Without sequence","424.51","",""
"11/05/2022 21:00:00 - 11/05/2022 22:00:00","BZN|HU","Without sequence","314.46","",""
"11/05/2022 22:00:00 - 11/05/2022 23:00:00","BZN|HU","Without sequence","304.67","",""
"11/05/2022 23:00:00 - 12/05/2022 00:00:00","BZN|HU","Without sequence","244.56","",""
"12/05/2022 00:00:00 - 12/05/2022 01:00:00","BZN|HU","Without sequence","212.77","",""
"12/05/2022 01:00:00 - 12/05/2022 02:00:00","BZN|HU","Without sequence","205.41","",""
"12/05/2022 02:00:00 - 12/05/2022 03:00:00","BZN|HU","Without sequence","162.92","",""
"12/05/2022 03:00:00 - 12/05/2022 04:00:00","BZN|HU","Without sequence","162.93","",""
"12/05/2022 04:00:00 - 12/05/2022 05:00:00","BZN|HU","Without sequence","207.78","",""
"12/05/2022 05:00:00 - 12/05/2022 06:00:00","BZN|HU","Without sequence","224.92","",""
"12/05/2022 06:00:00 - 12/05/2022 07:00:00","BZN|HU","Without sequence","235.02","",""
"12/05/2022 07:00:00 - 12/05/2022 08:00:00","BZN|HU","Without sequence","249.99","",""
"12/05/2022 08:00:00 - 12/05/2022 09:00:00","BZN|HU","Without sequence","248.4","",""
"12/05/2022 09:00:00 - 12/05/2022 10:00:00","BZN|HU","Without sequence","224.92","",""
"12/05/2022 10:00:00 - 12/05/2022 11:00:00","BZN|HU","Without sequence","202.8","",""
"12/05/2022 11:00:00 - 12/05/2022 12:00:00","BZN|HU","Without sequence","162.94","",""
"12/05/2022 12:00:00 - 12/05/2022 13:00:00","BZN|HU","Without sequence","162.93","",""
"12/05/2022 13:00:00 - 12/05/2022 14:00:00","BZN|HU","Without sequence","162.92","",""
"12/05/2022 14:00:00 - 12/05/2022 15:00:00","BZN|HU","Without sequence","162.95","",""
"12/05/2022 15:00:00 - 12/05/2022 16:00:00","BZN|HU","Without sequence","209.58","",""
"12/05/2022 16:00:00 - 12/05/2022 17:00:00","BZN|HU","Without sequence","213.42","",""
"12/05/2022 17:00:00 - 12/05/2022 18:00:00","BZN|HU","Without sequence","223.0","",""
"12/05/2022 18:00:00 - 12/05/2022 19:00:00","BZN|HU","Without sequence","234.16","",""
"12/05/2022 19:00:00 - 12/05/2022 20:00:00","BZN|HU","Without sequence","272.62","",""
"12/05/2022 20:00:00 - 12/05/2022 21:00:00","BZN|HU","Without sequence","333.52","",""
"12/05/2022 21:00:00 - 12/05/2022 22:00:00","BZN|HU","Without sequence","269.84","",""
"12/05/2022 22:00:00 - 12/05/2022 23:00:00","BZN|HU","Without sequence","273.11","",""
"12/05/2022 23:00:00 - 13/05/2022 00:00:00","BZN|HU","Without sequence","232.06","",""
"13/05/2022 00:00:00 - 13/05/2022 01:00:00","BZN|HU","Without sequence","210.0","",""
"13/05/2022 01:00:00 - 13/05/2022 02:00:00","BZN|HU","Without sequence","202.71","",""
"13/05/2022 02:00:00 - 13/05/2022 03:00:00","BZN|HU","Without sequence","189.0","",""
"13/05/2022 03:00:00 - 13/05/2022 04:00:00","BZN|HU","Without sequence","174.74","",""
"13/05/2022 04:00:00 - 13/05/2022 05:00:00","BZN|HU","Without sequence","176.26","",""
"13/05/2022 05:00:00 - 13/05/2022 06:00:00","BZN|HU","Without sequence","203.2","",""
"13/05/2022 06:00:00 - 13/05/2022 07:00:00","BZN|HU","Without sequence","226.93","",""
"13/05/2022 07:00:00 - 13/05/2022 08:00:00","BZN|HU","Without sequence","255.65","",""
"13/05/2022 08:00:00 - 13/05/2022 09:00:00","BZN|HU","Without sequence","242.29","",""
"13/05/2022 09:00:00 - 13/05/2022 10:00:00","BZN|HU","Without sequence","225.1","",""
"13/05/2022 10:00:00 - 13/05/2022 11:00:00","BZN|HU","Without sequence","188.0","",""
"13/05/2022 11:00:00 - 13/05/2022 12:00:00","BZN|HU","Without sequence","160.11","",""
"13/05/2022 12:00:00 - 13/05/2022 13:00:00","BZN|HU","Without sequence","160.11","",""
"13/05/2022 13:00:00 - 13/05/2022 14:00:00","BZN|HU","Without sequence","160.09","",""
"13/05/2022 14:00:00 - 13/05/2022 15:00:00","BZN|HU","Without sequence","160.11","",""
"13/05/2022 15:00:00 - 13/05/2022 16:00:00","BZN|HU","Without sequence","160.84","",""
"13/05/2022 16:00:00 - 13/05/2022 17:00:00","BZN|HU","Without sequence","160.11","",""
"13/05/2022 17:00:00 - 13/05/2022 18:00:00","BZN|HU","Without sequence","175.41","",""
"13/05/2022 18:00:00 - 13/05/2022 19:00:00","BZN|HU","Without sequence","189.99","",""
"13/05/2022 19:00:00 - 13/05/2022 20:00:00","BZN|HU","Without sequence","220.92","",""
"13/05/2022 20:00:00 - 13/05/2022 21:00:00","BZN|HU","Without sequence","232.72","",""
"13/05/2022 21:00:00 - 13/05/2022 22:00:00","BZN|HU","Without sequence","229.0","",""
"13/05/2022 22:00:00 - 13/05/2022 23:00:00","BZN|HU","Without sequence","221.01","",""
"13/05/2022 23:00:00 - 14/05/2022 00:00:00","BZN|HU","Without sequence","201.35","",""
"14/05/2022 00:00:00 - 14/05/2022 01:00:00","BZN|HU","Without sequence","184.38","",""
"14/05/2022 01:00:00 - 14/05/2022 02:00:00","BZN|HU","Without sequence","163.03","",""
"14/05/2022 02:00:00 - 14/05/2022 03:00:00","BZN|HU","Without sequence","156.34","",""
"14/05/2022 03:00:00 - 14/05/2022 04:00:00","BZN|HU","Without sequence","155.58","",""
"14/05/2022 04:00:00 - 14/05/2022 05:00:00","BZN|HU","Without sequence","162.9","",""
"14/05/2022 05:00:00 - 14/05/2022 06:00:00","BZN|HU","Without sequence","170.47","",""
"14/05/2022 06:00:00 - 14/05/2022 07:00:00","BZN|HU","Without sequence","184.07","",""
"14/05/2022 07:00:00 - 14/05/2022 08:00:00","BZN|HU","Without sequence","194.3","",""
"14/05/2022 08:00:00 - 14/05/2022 09:00:00","BZN|HU","Without sequence","184.94","",""
"14/05/2022 09:00:00 - 14/05/2022 10:00:00","BZN|HU","Without sequence","160.0","",""
"14/05/2022 10:00:00 - 14/05/2022 11:00:00","BZN|HU","Without sequence","126.45","",""
"14/05/2022 11:00:00 - 14/05/2022 12:00:00","BZN|HU","Without sequence","98.46","",""
"14/05/2022 12:00:00 - 14/05/2022 13:00:00","BZN|HU","Without sequence","99.99","",""
"14/05/2022 13:00:00 - 14/05/2022 14:00:00","BZN|HU","Without sequence","97.42","",""
"14/05/2022 14:00:00 - 14/05/2022 15:00:00","BZN|HU","Without sequence","94.99","",""
"14/05/2022 15:00:00 - 14/05/2022 16:00:00","BZN|HU","Without sequence","111.9","",""
"14/05/2022 16:00:00 - 14/05/2022 17:00:00","BZN|HU","Without sequence","139.97","",""
"14/05/2022 17:00:00 - 14/05/2022 18:00:00","BZN|HU","Without sequence","162.02","",""
"14/05/2022 18:00:00 - 14/05/2022 19:00:00","BZN|HU","Without sequence","226.35","",""
"14/05/2022 19:00:00 - 14/05/2022 20:00:00","BZN|HU","Without sequence","252.45","",""
"14/05/2022 20:00:00 - 14/05/2022 21:00:00","BZN|HU","Without sequence","293.6","",""
"14/05/2022 21:00:00 - 14/05/2022 22:00:00","BZN|HU","Without sequence","284.24","",""
"14/05/2022 22:00:00 - 14/05/2022 23:00:00","BZN|HU","Without sequence","245.06","",""
"14/05/2022 23:00:00 - 15/05/2022 00:00:00","BZN|HU","Without sequence","224.15","",""
"15/05/2022 00:00:00 - 15/05/2022 01:00:00","BZN|HU","Without sequence","214.91","",""
"15/05/2022 01:00:00 - 15/05/2022 02:00:00","BZN|HU","Without sequence","196.35","",""
"15/05/2022 02:00:00 - 15/05/2022 03:00:00","BZN|HU","Without sequence","185.43","",""
"15/05/2022 03:00:00 - 15/05/2022 04:00:00","BZN|HU","Without sequence","174.15","",""
"15/05/2022 04:00:00 - 15/05/2022 05:00:00","BZN|HU","Without sequence","170.17","",""
"15/05/2022 05:00:00 - 15/05/2022 06:00:00","BZN|HU","Without sequence","170.25","",""
"15/05/2022 06:00:00 - 15/05/2022 07:00:00","BZN|HU","Without sequence","162.92","",""
"15/05/2022 07:00:00 - 15/05/2022 08:00:00","BZN|HU","Without sequence","158.57","",""
"15/05/2022 08:00:00 - 15/05/2022 09:00:00","BZN|HU","Without sequence","154.98","",""
"15/05/2022 09:00:00 - 15/05/2022 10:00:00","BZN|HU","Without sequence","110.6","",""
"15/05/2022 10:00:00 - 15/05/2022 11:00:00","BZN|HU","Without sequence","95.98","",""
"15/05/2022 11:00:00 - 15/05/2022 12:00:00","BZN|HU","Without sequence","90.0","",""
"15/05/2022 12:00:00 - 15/05/2022 13:00:00","BZN|HU","Without sequence","75.0","",""
"15/05/2022 13:00:00 - 15/05/2022 14:00:00","BZN|HU","Without sequence","45.35","",""
"15/05/2022 14:00:00 - 15/05/2022 15:00:00","BZN|HU","Without sequence","20.15","",""
"15/05/2022 15:00:00 - 15/05/2022 16:00:00","BZN|HU","Without sequence","39.58","",""
"15/05/2022 16:00:00 - 15/05/2022 17:00:00","BZN|HU","Without sequence","76.21","",""
"15/05/2022 17:00:00 - 15/05/2022 18:00:00","BZN|HU","Without sequence","133.33","",""
"15/05/2022 18:00:00 - 15/05/2022 19:00:00","BZN|HU","Without sequence","200.03","",""
"15/05/2022 19:00:00 - 15/05/2022 20:00:00","BZN|HU","Without sequence","240.0","",""
"15/05/2022 20:00:00 - 15/05/2022 21:00:00","BZN|HU","Without sequence","292.88","",""
"15/05/2022 21:00:00 - 15/05/2022 22:00:00","BZN|HU","Without sequence","294.0","",""
"15/05/2022 22:00:00 - 15/05/2022 23:00:00","BZN|HU","Without sequence","245.58","",""
"15/05/2022 23:00:00 - 16/05/2022 00:00:00","BZN|HU","Without sequence","224.33","",""
"16/05/2022 00:00:00 - 16/05/2022 01:00:00","BZN|HU","Without sequence","180.18","",""
"16/05/2022 01:00:00 - 16/05/2022 02:00:00","BZN|HU","Without sequence","169.06","",""
"16/05/2022 02:00:00 - 16/05/2022 03:00:00","BZN|HU","Without sequence","169.13","",""
"16/05/2022 03:00:00 - 16/05/2022 04:00:00","BZN|HU","Without sequence","169.89","",""
"16/05/2022 04:00:00 - 16/05/2022 05:00:00","BZN|HU","Without sequence","196.72","",""
"16/05/2022 05:00:00 - 16/05/2022 06:00:00","BZN|HU","Without sequence","221.94","",""
"16/05/2022 06:00:00 - 16/05/2022 07:00:00","BZN|HU","Without sequence","260.43","",""
"16/05/2022 07:00:00 - 16/05/2022 08:00:00","BZN|HU","Without sequence","299.94","",""
"16/05/2022 08:00:00 - 16/05/2022 09:00:00","BZN|HU","Without sequence","251.09","",""
"16/05/2022 09:00:00 - 16/05/2022 10:00:00","BZN|HU","Without sequence","231.08","",""
"16/05/2022 10:00:00 - 16/05/2022 11:00:00","BZN|HU","Without sequence","210.62","",""
"16/05/2022 11:00:00 - 16/05/2022 12:00:00","BZN|HU","Without sequence","199.68","",""
"16/05/2022 12:00:00 - 16/05/2022 13:00:00","BZN|HU","Without sequence","185.34","",""
"16/05/2022 13:00:00 - 16/05/2022 14:00:00","BZN|HU","Without sequence","210.45","",""
"16/05/2022 14:00:00 - 16/05/2022 15:00:00","BZN|HU","Without sequence","218.88","",""
"16/05/2022 15:00:00 - 16/05/2022 16:00:00","BZN|HU","Without sequence","228.42","",""
"16/05/2022 16:00:00 - 16/05/2022 17:00:00","BZN|HU","Without sequence","235.01","",""
"16/05/2022 17:00:00 - 16/05/2022 18:00:00","BZN|HU","Without sequence","279.38","",""
"16/05/2022 18:00:00 - 16/05/2022 19:00:00","BZN|HU","Without sequence","284.55","",""
"16/05/2022 19:00:00 - 16/05/2022 20:00:00","BZN|HU","Without sequence","312.03","",""
"16/05/2022 20:00:00 - 16/05/2022 21:00:00","BZN|HU","Without sequence","364.15","",""
"16/05/2022 21:00:00 - 16/05/2022 22:00:00","BZN|HU","Without sequence","300.19","",""
"16/05/2022 22:00:00 - 16/05/2022 23:00:00","BZN|HU","Without sequence","259.97","",""
"16/05/2022 23:00:00 - 17/05/2022 00:00:00","BZN|HU","Without sequence","237.05","",""
"17/05/2022 00:00:00 - 17/05/2022 01:00:00","BZN|HU","Without sequence","222.91","",""
"17/05/2022 01:00:00 - 17/05/2022 02:00:00","BZN|HU","Without sequence","195.94","",""
"17/05/2022 02:00:00 - 17/05/2022 03:00:00","BZN|HU","Without sequence","189.1","",""
"17/05/2022 03:00:00 - 17/05/2022 04:00:00","BZN|HU","Without sequence","185.05","",""
"17/05/2022 04:00:00 - 17/05/2022 05:00:00","BZN|HU","Without sequence","189.2","",""
"17/05/2022 05:00:00 - 17/05/2022 06:00:00","BZN|HU","Without sequence","202.24","",""
"17/05/2022 06:00:00 - 17/05/2022 07:00:00","BZN|HU","Without sequence","236.7","",""
"17/05/2022 07:00:00 - 17/05/2022 08:00:00","BZN|HU","Without sequence","270.08","",""
"17/05/2022 08:00:00 - 17/05/2022 09:00:00","BZN|HU","Without sequence","274.17","",""
"17/05/2022 09:00:00 - 17/05/2022 10:00:00","BZN|HU","Without sequence","244.91","",""
"17/05/2022 10:00:00 - 17/05/2022 11:00:00","BZN|HU","Without sequence","231.99","",""
"17/05/2022 11:00:00 - 17/05/2022 12:00:00","BZN|HU","Without sequence","218.76","",""
"17/05/2022 12:00:00 - 17/05/2022 13:00:00","BZN|HU","Without sequence","227.2","",""
"17/05/2022 13:00:00 - 17/05/2022 14:00:00","BZN|HU","Without sequence","231.93","",""
"17/05/2022 14:00:00 - 17/05/2022 15:00:00","BZN|HU","Without sequence","235.02","",""
"17/05/2022 15:00:00 - 17/05/2022 16:00:00","BZN|HU","Without sequence","244.35","",""
"17/05/2022 16:00:00 - 17/05/2022 17:00:00","BZN|HU","Without sequence","239.91","",""
"17/05/2022 17:00:00 - 17/05/2022 18:00:00","BZN|HU","Without sequence","250.35","",""
"17/05/2022 18:00:00 - 17/05/2022 19:00:00","BZN|HU","Without sequence","251.82","",""
"17/05/2022 19:00:00 - 17/05/2022 20:00:00","BZN|HU","Without sequence","290.0","",""
"17/05/2022 20:00:00 - 17/05/2022 21:00:00","BZN|HU","Without sequence","298.21","",""
"17/05/2022 21:00:00 - 17/05/2022 22:00:00","BZN|HU","Without sequence","265.88","",""
"17/05/2022 22:00:00 - 17/05/2022 23:00:00","BZN|HU","Without sequence","245.46","",""
"17/05/2022 23:00:00 - 18/05/2022 00:00:00","BZN|HU","Without sequence","216.25","",""
"18/05/2022 00:00:00 - 18/05/2022 01:00:00","BZN|HU","Without sequence","206.47","",""
"18/05/2022 01:00:00 - 18/05/2022 02:00:00","BZN|HU","Without sequence","187.89","",""
"18/05/2022 02:00:00 - 18/05/2022 03:00:00","BZN|HU","Without sequence","176.23","",""
"18/05/2022 03:00:00 - 18/05/2022 04:00:00","BZN|HU","Without sequence","170.98","",""
"18/05/2022 04:00:00 - 18/05/2022 05:00:00","BZN|HU","Without sequence","173.38","",""
"18/05/2022 05:00:00 - 18/05/2022 06:00:00","BZN|HU","Without sequence","179.61","",""
"18/05/2022 06:00:00 - 18/05/2022 07:00:00","BZN|HU","Without sequence","219.95","",""
"18/05/2022 07:00:00 - 18/05/2022 08:00:00","BZN|HU","Without sequence","247.6","",""
"18/05/2022 08:00:00 - 18/05/2022 09:00:00","BZN|HU","Without sequence","241.29","",""
"18/05/2022 09:00:00 - 18/05/2022 10:00:00","BZN|HU","Without sequence","211.07","",""
"18/05/2022 10:00:00 - 18/05/2022 11:00:00","BZN|HU","Without sequence","179.17","",""
"18/05/2022 11:00:00 - 18/05/2022 12:00:00","BZN|HU","Without sequence","174.9","",""
"18/05/2022 12:00:00 - 18/05/2022 13:00:00","BZN|HU","Without sequence","179.94","",""
"18/05/2022 13:00:00 - 18/05/2022 14:00:00","BZN|HU","Without sequence","177.03","",""
"18/05/2022 14:00:00 - 18/05/2022 15:00:00","BZN|HU","Without sequence","176.71","",""
"18/05/2022 15:00:00 - 18/05/2022 16:00:00","BZN|HU","Without sequence","178.9","",""
"18/05/2022 16:00:00 - 18/05/2022 17:00:00","BZN|HU","Without sequence","194.94","",""
"18/05/2022 17:00:00 - 18/05/2022 18:00:00","BZN|HU","Without sequence","216.84","",""
"18/05/2022 18:00:00 - 18/05/2022 19:00:00","BZN|HU","Without sequence","241.2","",""
"18/05/2022 19:00:00 - 18/05/2022 20:00:00","BZN|HU","Without sequence","286.99","",""
"18/05/2022 20:00:00 - 18/05/2022 21:00:00","BZN|HU","Without sequence","280.0","",""
"18/05/2022 21:00:00 - 18/05/2022 22:00:00","BZN|HU","Without sequence","245.88","",""
"18/05/2022 22:00:00 - 18/05/2022 23:00:00","BZN|HU","Without sequence","225.73","",""
"18/05/2022 23:00:00 - 19/05/2022 00:00:00","BZN|HU","Without sequence","194.47","",""
"19/05/2022 00:00:00 - 19/05/2022 01:00:00","BZN|HU","Without sequence","196.96","",""
"19/05/2022 01:00:00 - 19/05/2022 02:00:00","BZN|HU","Without sequence","185.01","",""
"19/05/2022 02:00:00 - 19/05/2022 03:00:00","BZN|HU","Without sequence","179.94","",""
"19/05/2022 03:00:00 - 19/05/2022 04:00:00","BZN|HU","Without sequence","176.27","",""
"19/05/2022 04:00:00 - 19/05/2022 05:00:00","BZN|HU","Without sequence","177.98","",""
"19/05/2022 05:00:00 - 19/05/2022 06:00:00","BZN|HU","Without sequence","185.06","",""
"19/05/2022 06:00:00 - 19/05/2022 07:00:00","BZN|HU","Without sequence","222.33","",""
"19/05/2022 07:00:00 - 19/05/2022 08:00:00","BZN|HU","Without sequence","250.04","",""
"19/05/2022 08:00:00 - 19/05/2022 09:00:00","BZN|HU","Without sequence","249.31","",""
"19/05/2022 09:00:00 - 19/05/2022 10:00:00","BZN|HU","Without sequence","229.93","",""
"19/05/2022 10:00:00 - 19/05/2022 11:00:00","BZN|HU","Without sequence","198.22","",""
"19/05/2022 11:00:00 - 19/05/2022 12:00:00","BZN|HU","Without sequence","183.99","",""
"19/05/2022 12:00:00 - 19/05/2022 13:00:00","BZN|HU","Without sequence","182.96","",""
"19/05/2022 13:00:00 - 19/05/2022 14:00:00","BZN|HU","Without sequence","180.8","",""
"19/05/2022 14:00:00 - 19/05/2022 15:00:00","BZN|HU","Without sequence","176.2","",""
"19/05/2022 15:00:00 - 19/05/2022 16:00:00","BZN|HU","Without sequence","185.09","",""
"19/05/2022 16:00:00 - 19/05/2022 17:00:00","BZN|HU","Without sequence","198.96","",""
"19/05/2022 17:00:00 - 19/05/2022 18:00:00","BZN|HU","Without sequence","224.02","",""
"19/05/2022 18:00:00 - 19/05/2022 19:00:00","BZN|HU","Without sequence","232.99","",""
"19/05/2022 19:00:00 - 19/05/2022 20:00:00","BZN|HU","Without sequence","269.27","",""
"19/05/2022 20:00:00 - 19/05/2022 21:00:00","BZN|HU","Without sequence","273.4","",""
"19/05/2022 21:00:00 - 19/05/2022 22:00:00","BZN|HU","Without sequence","253.0","",""
"19/05/2022 22:00:00 - 19/05/2022 23:00:00","BZN|HU","Without sequence","234.38","",""
"19/05/2022 23:00:00 - 20/05/2022 00:00:00","BZN|HU","Without sequence","213.31","",""
"20/05/2022 00:00:00 - 20/05/2022 01:00:00","BZN|HU","Without sequence","211.1","",""
"20/05/2022 01:00:00 - 20/05/2022 02:00:00","BZN|HU","Without sequence","195.98","",""
"20/05/2022 02:00:00 - 20/05/2022 03:00:00","BZN|HU","Without sequence","189.56","",""
"20/05/2022 03:00:00 - 20/05/2022 04:00:00","BZN|HU","Without sequence","188.0","",""
"20/05/2022 04:00:00 - 20/05/2022 05:00:00","BZN|HU","Without sequence","189.56","",""
"20/05/2022 05:00:00 - 20/05/2022 06:00:00","BZN|HU","Without sequence","208.62","",""
"20/05/2022 06:00:00 - 20/05/2022 07:00:00","BZN|HU","Without sequence","237.24","",""
"20/05/2022 07:00:00 - 20/05/2022 08:00:00","BZN|HU","Without sequence","263.32","",""
"20/05/2022 08:00:00 - 20/05/2022 09:00:00","BZN|HU","Without sequence","250.0","",""
"20/05/2022 09:00:00 - 20/05/2022 10:00:00","BZN|HU","Without sequence","224.0","",""
"20/05/2022 10:00:00 - 20/05/2022 11:00:00","BZN|HU","Without sequence","204.97","",""
"20/05/2022 11:00:00 - 20/05/2022 12:00:00","BZN|HU","Without sequence","201.6","",""
"20/05/2022 12:00:00 - 20/05/2022 13:00:00","BZN|HU","Without sequence","197.4","",""
"20/05/2022 13:00:00 - 20/05/2022 14:00:00","BZN|HU","Without sequence","190.07","",""
"20/05/2022 14:00:00 - 20/05/2022 15:00:00","BZN|HU","Without sequence","185.33","",""
"20/05/2022 15:00:00 - 20/05/2022 16:00:00","BZN|HU","Without sequence","189.26","",""
"20/05/2022 16:00:00 - 20/05/2022 17:00:00","BZN|HU","Without sequence","190.0","",""
"20/05/2022 17:00:00 - 20/05/2022 18:00:00","BZN|HU","Without sequence","216.3","",""
"20/05/2022 18:00:00 - 20/05/2022 19:00:00","BZN|HU","Without sequence","227.7","",""
"20/05/2022 19:00:00 - 20/05/2022 20:00:00","BZN|HU","Without sequence","230.99","",""
"20/05/2022 20:00:00 - 20/05/2022 21:00:00","BZN|HU","Without sequence","231.03","",""
"20/05/2022 21:00:00 - 20/05/2022 22:00:00","BZN|HU","Without sequence","218.03","",""
"20/05/2022 22:00:00 - 20/05/2022 23:00:00","BZN|HU","Without sequence","205.27","",""
"20/05/2022 23:00:00 - 21/05/2022 00:00:00","BZN|HU","Without sequence","179.0","",""
"21/05/2022 00:00:00 - 21/05/2022 01:00:00","BZN|HU","Without sequence","219.07","",""
"21/05/2022 01:00:00 - 21/05/2022 02:00:00","BZN|HU","Without sequence","156.41","",""
"21/05/2022 02:00:00 - 21/05/2022 03:00:00","BZN|HU","Without sequence","153.02","",""
"21/05/2022 03:00:00 - 21/05/2022 04:00:00","BZN|HU","Without sequence","153.01","",""
"21/05/2022 04:00:00 - 21/05/2022 05:00:00","BZN|HU","Without sequence","153.02","",""
"21/05/2022 05:00:00 - 21/05/2022 06:00:00","BZN|HU","Without sequence","104.53","",""
"21/05/2022 06:00:00 - 21/05/2022 07:00:00","BZN|HU","Without sequence","116.17","",""
"21/05/2022 07:00:00 - 21/05/2022 08:00:00","BZN|HU","Without sequence","130.43","",""
"21/05/2022 08:00:00 - 21/05/2022 09:00:00","BZN|HU","Without sequence","152.98","",""
"21/05/2022 09:00:00 - 21/05/2022 10:00:00","BZN|HU","Without sequence","106.33","",""
"21/05/2022 10:00:00 - 21/05/2022 11:00:00","BZN|HU","Without sequence","104.65","",""
"21/05/2022 11:00:00 - 21/05/2022 12:00:00","BZN|HU","Without sequence","78.62","",""
"21/05/2022 12:00:00 - 21/05/2022 13:00:00","BZN|HU","Without sequence","41.71","",""
"21/05/2022 13:00:00 - 21/05/2022 14:00:00","BZN|HU","Without sequence","40.09","",""
"21/05/2022 14:00:00 - 21/05/2022 15:00:00","BZN|HU","Without sequence","13.57","",""
